user_id,article_1,article_2,article_3,article_4,article_5
248745,59057,133780,336223,288320,303180
248746,331116,206785,209236,209122,218028
248747,293301,257291,21290,289126,233717
248748,336220,235616,337192,234267,289090
248749,293513,236610,20691,284583,285377
248750,69377,123909,261478,276970,168612
248751,265355,284844,160417,156560,272733
248752,277107,39894,220334,352979,220440
248753,277107,336254,39894,289003,283009
248754,129086,129897,129308,129960,309404
248755,218337,308156,284547,156447,285342
248756,156560,47696,162300,172323,162655
248757,283009,277107,336254,39894,289003
248758,336254,277107,283009,39894,352979
248759,156808,158082,162655,224075,160417
248760,289003,277107,331116,336254,206785
248761,79768,83532,84509,84977,84084
248762,237835,284422,234411,124194,236951
248763,29730,300473,225463,298310,59758
248764,156808,158082,162655,224075,160417
248765,156808,158082,162655,224075,160417
248766,168623,156625,276970,293301,95972
248767,156808,158082,162655,224075,160417
248768,129004,156808,129897,261476,285023
248769,202355,202559,331116,218028,293868
248770,293301,276970,168623,156625,95972
248771,162765,199198,,,
248772,129004,156808,129897,261476,285023
248773,277107,39894,289003,352979,336254
248774,235616,32082,336220,289090,208237
248775,156808,158082,162655,224075,160417
248776,352979,39894,30389,283009,157478
248777,336254,277107,331116,30389,36162
248778,336221,156964,235870,64409,214631
248779,277107,235105,289003,336254,202320
248780,48403,59057,288320,237504,214206
248781,266020,,,,
248782,47982,48074,289003,277107,336254
248783,277107,336254,283009,39894,157478
248784,336254,289003,277107,283009,331116
248785,58793,59156,58149,58019,58499
248786,336254,277107,352979,289003,39894
248787,234698,95716,235870,277491,336221
248788,20691,336245,337441,271262,32088
248789,49282,168784,168743,156296,336934
248790,331116,202355,218028,284583,202559
248791,183176,341803,181585,70591,190181
248792,341239,202478,342597,236951,316173
248793,29730,225463,298310,223931,224088
248794,277107,336254,289003,283009,39894
248795,199197,313431,284547,271551,70646
248796,156808,158082,162655,224075,160417
248797,336221,234698,235870,235616,95716
248798,119534,70591,183176,159938,277492
248799,202320,206785,207603,277107,336254
248800,96210,293513,20691,236610,271262
248801,236610,57616,313920,284583,277492
248802,183176,111043,128260,181585,284090
248803,129004,156808,129897,261476,285023
248804,288440,96210,336245,284583,57616
248805,309404,156808,158082,162655,224075
248806,156279,234481,57966,214505,277107
248807,336254,289003,277107,57966,283009
248808,208981,208582,237822,199474,234868
248809,198659,137283,161584,199198,324823
248810,234698,336221,289090,156964,336220
248811,277107,283009,336254,36162,39894
248812,224075,162300,161858,156808,160715
248813,209236,331116,218028,202355,162378
248814,,,,,
248815,2303,202289,208539,62764,293301
248816,202381,289003,206785,336254,207603
248817,158461,199855,118753,132475,166215
248818,156808,158082,162655,224075,160417
248819,128260,277492,288435,235854,183176
248820,59057,288320,31836,141004,235652
248821,206785,202320,218028,209236,331116
248822,156808,158082,162655,224075,160417
248823,20691,271262,336245,284583,96210
248824,331116,218028,202355,337143,199474
248825,129434,83534,4734,214021,283147
248826,108855,323550,257291,271921,286321
248827,343256,288528,168564,30895,97616
248828,32088,288440,336245,96210,271262
248829,119534,292726,307779,119071,128260
248830,336254,289003,277107,283009,352979
248831,202354,285663,277490,205866,161801
248832,156808,158082,162655,224075,160417
248833,58580,236566,277067,313920,284583
248834,284583,20691,236610,96210,57616
248835,70591,202388,224354,208237,206735
248836,183176,119534,277492,235854,307779
248837,336220,234698,235616,235870,289090
248838,272143,182394,198659,175040,224658
248839,20691,96210,183176,336245,348112
248840,59057,236553,288320,336223,303180
248841,337143,57748,199474,293513,20691
248842,289003,202381,206785,207603,336254
248843,277107,352979,39894,289003,283009
248844,156808,158082,162655,29730,224075
248845,32082,29953,336220,289090,234269
248846,284422,124194,198817,214709,95977
248847,293114,123613,272218,284985,124549
248848,234698,336221,156964,235870,288321
248849,100948,99173,225055,298310,225463
248850,119534,215674,277492,159938,292726
248851,277107,336254,289003,331116,352979
248852,277107,336254,289003,331116,283009
248853,277107,283009,157478,39894,336254
248854,129029,313431,70646,284547,187065
248855,96244,284583,332198,96210,20691
248856,129004,156808,129897,261476,285023
248857,351364,336254,352673,289003,57966
248858,224075,162300,161858,156808,160715
248859,156808,158082,162655,224075,160417
248860,293301,156654,257291,168623,289126
248861,128260,277492,183176,336221,337192
248862,336254,283009,277107,289003,39894
248863,336221,156964,235870,235616,336220
248864,156808,158082,162655,224075,160417
248865,58619,202652,107130,20691,271262
248866,156808,158082,162655,224075,160417
248867,129004,156808,129897,261476,285023
248868,271262,225010,313920,277492,284583
248869,284422,236951,236444,137565,342853
248870,198659,199198,324823,64329,96077
248871,57748,336934,159275,166129,144967
248872,293050,124748,338340,124352,123289
248873,128260,277492,183176,337192,354086
248874,271262,225010,236610,20691,284583
248875,199855,224075,158082,272143,118753
248876,156808,158082,162655,224075,160417
248877,,,,,
248878,29730,225463,298310,59758,83572
248879,277107,39894,336254,352979,289003
248880,156808,158082,162655,224075,160417
248881,218028,331116,209236,162378,202559
248882,156808,158082,162655,224075,160417
248883,237524,341239,342597,202636,342853
248884,160417,,,,
248885,162765,199198,,,
248886,100948,99173,225055,298310,225463
248887,277107,39894,336254,283009,352979
248888,207603,206785,209236,289003,331116
248889,32755,32444,30957,20691,96210
248890,277107,336254,331116,283009,289003
248891,288435,277492,183176,128260,119534
248892,360563,32196,361003,361107,331116
248893,285939,207024,273327,272143,167245
248894,283009,336254,277107,352979,39894
248895,58580,58619,236566,205869,283764
248896,336254,277107,289003,283009,157478
248897,156808,158082,162655,224075,160417
248898,352979,39894,30389,336254,283009
248899,224354,128260,183176,354086,307779
248900,156808,158082,162655,224075,160417
248901,129591,271261,218330,315105,136041
248902,277107,336254,289003,283009,352979
248903,194561,195561,194406,195981,186887
248904,156808,158082,162655,224075,160417
248905,271262,236610,284583,58580,20691
248906,74780,245591,342887,237822,326832
248907,39894,277107,30389,283009,336254
248908,277107,336254,30389,331116,352979
248909,183176,336245,128260,111043,234698
248910,277107,289003,336254,39894,352979
248911,156808,158082,162655,224075,160417
248912,124352,123818,123757,124748,123289
248913,337143,293513,271262,284583,20691
248914,156560,47696,162300,172323,162655
248915,235616,234698,336221,156964,29953
248916,224075,156808,162765,156560,160148
248917,183176,336220,119534,354086,289090
248918,337192,354086,284096,119534,277492
248919,108855,323550,271921,286321,257291
248920,100948,99173,225055,298310,225463
248921,30389,336254,277107,331116,289003
248922,336254,352979,283009,39894,277107
248923,156808,158082,162655,224075,160417
248924,183176,119534,277492,128260,354086
248925,156808,158082,162655,224075,160417
248926,119534,215674,341803,307779,128260
248927,336221,156964,300082,64409,235616
248928,2303,140349,237297,298310,199198
248929,5137,341239,198144,172576,233717
248930,48403,119193,288320,59057,270229
248931,276970,156625,95972,123909,168623
248932,95716,234698,235870,315105,352983
248933,39894,352979,30389,289003,277107
248934,29730,225463,298310,59758,83572
248935,293301,285524,257291,159762,289126
248936,336221,156964,235870,64409,300082
248937,183176,354086,119534,128260,277492
248938,182413,182684,181720,182469,181928
248939,,,,,
248940,225010,236610,271262,19234,58580
248941,276970,95972,156625,168623,299152
248942,96242,327984,119522,124679,336245
248943,156808,158082,162655,224075,160417
248944,327095,288251,326936,328186,326816
248945,283392,284422,124350,140985,123289
248946,271262,96210,20691,57616,284583
248947,129004,156808,129897,261476,285023
248948,288320,59057,336223,48403,30611
248949,96605,96954,95724,97458,362150
248950,270799,191895,235652,161506,59057
248951,276970,168623,156625,95972,36394
248952,157078,207982,58193,206090,161602
248953,39894,277107,336254,289003,283009
248954,293513,270607,194289,30714,50504
248955,284583,58580,236610,313920,20691
248956,233717,297639,257291,159762,58606
248957,199197,299389,198659,307415,64329
248958,277107,336254,289003,283009,331116
248959,156808,158082,162655,224075,160417
248960,156808,158082,162655,224075,160417
248961,218028,172501,215613,214753,199372
248962,293114,123826,96755,293050,124337
248963,265355,284844,160417,156560,272733
248964,331116,218028,202355,215613,214753
248965,57966,157478,97530,331116,289003
248966,336254,362914,218028,129594,289003
248967,277107,336254,289003,331116,157478
248968,156808,158082,162655,224075,160417
248969,277107,39894,352979,289003,336254
248970,156808,158082,162655,224075,160417
248971,119534,183176,128260,111043,277492
248972,161169,119594,157079,30003,157132
248973,119534,128260,235854,354086,307779
248974,156560,47696,162300,172323,162655
248975,336380,286128,158047,31520,133160
248976,352979,39894,30389,283009,336254
248977,277107,289003,336254,331116,283009
248978,29730,225463,298310,59758,83572
248979,57748,199474,293513,337143,96210
248980,159019,277107,166322,289003,157478
248981,336221,234698,156964,235870,336220
248982,277107,336254,157478,289003,166322
248983,97482,95768,257627,96436,95634
248984,224075,162300,161858,156808,160715
248985,166380,233988,96391,156807,162018
248986,214800,293301,111210,58606,276946
248987,224075,156808,162765,156560,160148
248988,58580,284583,313920,236610,277067
248989,277107,336254,289003,39894,331116
248990,183176,181585,156843,158794,70591
248991,286161,285342,313431,271551,199197
248992,199474,293513,284583,20691,337143
248993,202388,288435,206735,183176,70591
248994,277107,352979,336254,289003,283009
248995,277107,39894,352979,30389,289003
248996,129434,272218,338339,301030,123818
248997,336254,331116,289003,277107,84367
248998,20691,336245,337441,32088,271262
248999,288528,288500,271262,293513,58580
249000,59057,141004,336223,288320,270229
249001,39894,288827,166322,352121,363916
249002,331116,218028,202355,237822,199474
249003,161169,157077,161585,106781,101978
249004,156808,158082,162655,224075,160417
249005,283009,336254,277107,39894,157478
249006,20691,336245,337441,32088,271262
249007,288353,272143,207374,33333,224075
249008,240233,272218,284985,293301,160158
249009,96244,284583,332198,20691,96210
249010,284583,271262,58580,236610,277067
249011,283009,277107,336254,39894,352979
249012,288320,59057,161506,336223,31836
249013,199197,162765,156447,156560,158082
249014,83384,14486,14324,166381,156808
249015,20691,57616,236610,194289,293513
249016,293301,156654,257291,166377,289126
249017,209245,208981,234868,209348,172766
249018,156808,158082,162655,224075,160417
249019,285023,69014,59758,161178,157077
249020,235616,95716,234698,235870,289090
249021,336221,289090,32082,336220,156964
249022,199474,14051,337143,124372,307150
249023,277107,336254,39894,289003,283009
249024,336380,25325,129434,123909,293050
249025,,,,,
249026,156625,276970,168623,95972,36394
249027,234698,336221,235616,95716,235870
249028,336254,277107,283009,39894,289003
249029,207024,156808,272143,158082,224075
249030,156808,158082,162655,224075,160417
249031,352979,30389,39894,336254,331116
249032,207720,202459,237752,156625,159351
249033,288500,337143,343256,261714,342273
249034,303180,288320,336223,235652,270799
249035,199474,337143,20691,293513,271262
249036,114462,141140,157478,277107,357554
249037,299767,178365,300755,32714,299834
249038,224075,156808,162655,158082,160417
249039,277107,336254,289003,39894,283009
249040,270607,293513,245161,96210,50504
249041,277107,336254,289003,283009,352979
249042,336221,308430,289090,336220,234269
249043,156560,199197,162765,272143,156447
249044,209236,218028,337630,331116,162378
249045,293513,236610,20691,285377,270607
249046,156808,158082,162655,224075,160417
249047,199474,270607,293513,337143,285377
249048,129004,156808,129897,261476,285023
249049,336220,183176,234698,277492,337192
249050,276946,198659,293301,284416,233717
249051,277107,39894,289003,352979,336254
249052,224075,162300,161858,156808,160715
249053,336254,283009,277107,202381,202320
249054,174392,50504,293513,260560,96986
249055,39894,277107,336254,283009,352979
249056,156808,158082,162655,224075,160417
249057,331116,218028,202355,215613,293513
249058,129434,51219,214021,124194,156121
249059,195842,62438,62675,62599,195843
249060,331116,218028,202355,202652,337143
249061,129004,156808,129897,261476,285023
249062,288435,119534,277492,183176,128260
249063,234698,336221,235616,289090,300082
249064,277107,336254,39894,352979,289003
249065,225010,202416,65991,202476,38625
249066,183176,70591,354086,277492,284339
249067,58580,313920,277067,284583,236566
249068,283009,336254,277107,39894,157478
249069,39894,277107,352979,289003,336254
